pair,arm,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,bars_held,exit_reason,entry_regime
link,E2,2026-07-01 00:00:00+00:00,2026-07-21 00:00:00+00:00,7.352,8.652,906.3832820362659,0.17582263329706194,20,tp_2r,bear
link,E3,2025-11-25 00:00:00+00:00,2025-12-17 00:00:00+00:00,13.077,12.262,-601.269261623461,-0.06332316280492467,22,sl_atr_trail,bear
link,E3,2026-02-14 00:00:00+00:00,2026-03-21 00:00:00+00:00,9.086,8.829,-247.45605581264542,-0.029285274047985865,35,sl_atr_trail,bear
link,E3,2026-07-01 00:00:00+00:00,2026-07-21 00:00:00+00:00,7.352,8.652,1370.0977740084336,0.17582263329706194,20,tp_2r,bear
link,E4,2025-11-25 00:00:00+00:00,2025-12-01 00:00:00+00:00,13.077,12.074,-737.7766409918174,-0.07769954882618335,6,sl_fixed,bear
link,E4,2026-02-14 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.086,8.279,-747.3118155325824,-0.08981796169931766,9,sl_fixed,bear
link,E4,2026-07-01 00:00:00+00:00,2026-07-14 00:00:00+00:00,7.352,8.341,960.6900523679501,0.13352121871599543,13,tp_fixed,bear
link,E5,2025-11-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,13.077,12.059,-748.6681872180174,-0.07884660090234774,30,sl_chandelier,bear
link,E5,2026-02-14 00:00:00+00:00,2026-03-28 00:00:00+00:00,9.086,8.432,-606.451261051331,-0.07297886858903802,42,sl_chandelier,bear
link,E5,2026-07-01 00:00:00+00:00,2026-07-30 00:00:00+00:00,7.352,8.459,1094.6972705807834,0.1495712731229596,29,eod_flatten,bear
link,E7,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,12.892,15.448,1873.056642646604,0.1972624883648776,5,tp_bb_mid,bear
link,E7,2025-06-21 00:00:00+00:00,2025-06-24 00:00:00+00:00,12.034,13.418,1231.0647940631075,0.11400747881003814,3,tp_bb_mid,bear
link,E7,2025-09-25 00:00:00+00:00,2025-10-02 00:00:00+00:00,20.155,22.791,1483.0088972683523,0.12978640535847175,7,tp_bb_mid,bear
link,E7,2025-10-10 00:00:00+00:00,2025-10-26 00:00:00+00:00,17.372,18.552,820.6827227286869,0.06692539719088175,16,tp_bb_mid,bear
link,E7,2025-11-03 00:00:00+00:00,2025-11-14 00:00:00+00:00,15.243,13.799,-1189.7935752776762,-0.09573200813488159,11,sl_fixed,bear
link,E7,2025-11-21 00:00:00+00:00,2025-12-02 00:00:00+00:00,12.11,13.478,1195.5317994302857,0.11196449215524373,11,tp_bb_mid,bear
link,E7,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,11.509,10.772,-733.5179826113956,-0.06503684073333915,5,sl_fixed,bear
link,E7,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,9.98,9.395,-597.2705643299556,-0.05961723446893796,1,sl_fixed,bear
link,E7,2026-02-01 00:00:00+00:00,2026-02-05 00:00:00+00:00,9.395,7.902,-1431.3375872214679,-0.1599143161255987,4,sl_fixed,bear
link,E7,2026-02-05 00:00:00+00:00,2026-02-20 00:00:00+00:00,7.902,8.939,930.4732300334653,0.13023259934193876,15,tp_bb_mid,bear
link,E7,2026-06-02 00:00:00+00:00,2026-06-05 00:00:00+00:00,8.362,7.363,-924.0611020971928,-0.12046902654867253,3,sl_fixed,bear
link,E7,2026-06-05 00:00:00+00:00,2026-06-15 00:00:00+00:00,7.363,8.295,804.9624006969294,0.1255788401466792,10,tp_bb_mid,bear
link,E7,2026-06-25 00:00:00+00:00,2026-07-02 00:00:00+00:00,7.235,7.74,471.5152467533742,0.06879958534899788,7,tp_bb_mid,bear
link,E8,2025-10-24 00:00:00+00:00,2025-11-03 00:00:00+00:00,17.893,15.243,-1415.7665572151127,-0.149102609959202,10,sl_atr_trail,bear
link,E8,2025-11-25 00:00:00+00:00,2025-12-17 00:00:00+00:00,13.077,12.262,-486.1222418775729,-0.06332316280492467,22,sl_atr_trail,bear
link,E8,2025-12-28 00:00:00+00:00,2026-01-19 00:00:00+00:00,12.483,12.876,208.24777861995207,0.030482816630617582,22,sl_atr_trail,flat
link,E8,2026-02-14 00:00:00+00:00,2026-03-21 00:00:00+00:00,9.086,8.829,-195.85099218963794,-0.029285274047985865,35,sl_atr_trail,bear
link,E8,2026-06-14 00:00:00+00:00,2026-06-24 00:00:00+00:00,8.18,7.416,-582.1966677062063,-0.09439853300733492,10,sl_atr_trail,bear
link,E8,2026-07-01 00:00:00+00:00,2026-07-30 00:00:00+00:00,7.352,8.459,793.7034719851034,0.1495712731229596,29,eod_flatten,bear
avax,BH,2025-05-20 00:00:00+00:00,2026-07-30 00:00:00+00:00,22.61,6.46,-6791.816678571428,-0.7152857142857143,436,eod_flatten,bull
avax,A6,2025-10-10 00:00:00+00:00,2026-01-01 00:00:00+00:00,20.75,13.56,-3299.6565753012046,-0.34750602409638554,83,indicator_oppose,bear
avax,A6,2026-02-05 00:00:00+00:00,2026-03-16 00:00:00+00:00,8.3,10.48,1540.844928919636,0.26165060240963844,39,indicator_oppose,bear
avax,A6,2026-06-02 00:00:00+00:00,2026-07-30 00:00:00+00:00,8.17,6.46,-1484.067526309071,-0.2103023255813954,58,eod_flatten,bear
avax,E0,2025-10-26 00:00:00+00:00,2025-11-04 00:00:00+00:00,20.83,15.99,-2215.7847363178107,-0.2333571771483437,9,indicator_oppose,bear
avax,E0,2025-11-07 00:00:00+00:00,2025-11-17 00:00:00+00:00,17.74,14.51,-1266.433641140764,-0.18307440811724907,10,indicator_oppose,bear
avax,E0,2025-11-24 00:00:00+00:00,2025-12-16 00:00:00+00:00,13.89,12.34,-604.5911083643407,-0.1125910727141829,22,indicator_oppose,bear
avax,E0,2026-06-16 00:00:00+00:00,2026-06-19 00:00:00+00:00,6.88,5.89,-656.0158912650345,-0.14489534883720934,3,indicator_oppose,bear
avax,E0,2026-06-20 00:00:00+00:00,2026-07-02 00:00:00+00:00,6.24,6.8,326.4472136211221,0.08874358974358965,12,indicator_oppose,bear
avax,E1,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,22.57,19.43,-1330.5003452591934,-0.1401227292866637,3,sl_atr_trail,bear
avax,E1,2025-06-28 00:00:00+00:00,2025-07-29 00:00:00+00:00,17.99,24.37,2743.4688376739073,0.3536414674819345,31,indicator_oppose,bear
avax,E1,2025-08-12 00:00:00+00:00,2025-08-19 00:00:00+00:00,24.67,22.35,-947.9010245745728,-0.09504134576408596,7,indicator_oppose,bull
avax,E1,2025-08-23 00:00:00+00:00,2025-08-26 00:00:00+00:00,26.25,24.18,-684.7968651141296,-0.07985714285714285,3,indicator_oppose,bull
avax,E1,2025-08-28 00:00:00+00:00,2025-08-29 00:00:00+00:00,24.93,23.55,-422.47070009724297,-0.0563549939831528,1,indicator_oppose,flat
avax,E1,2025-09-08 00:00:00+00:00,2025-09-25 00:00:00+00:00,25.29,28.66,888.8565172769426,0.13225425069197316,17,sl_atr_trail,flat
avax,E1,2025-10-26 00:00:00+00:00,2025-11-03 00:00:00+00:00,20.83,16.64,-1461.2247485262565,-0.20215218434949578,8,sl_atr_trail,bear
avax,E1,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,17.74,15.12,-814.8359934497045,-0.14868883878241257,7,sl_atr_trail,bear
avax,E1,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,13.89,12.76,-365.05746225928215,-0.08235349172066242,7,sl_atr_trail,bear
avax,E1,2025-12-22 00:00:00+00:00,2026-01-17 00:00:00+00:00,12.41,13.74,410.3225189599351,0.1061716357775987,26,indicator_oppose,bear
avax,E1,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.14,8.37,-346.1706968721626,-0.08524507658643343,10,sl_atr_trail,bear
avax,E1,2026-04-07 00:00:00+00:00,2026-04-27 00:00:00+00:00,9.42,9.26,-63.47507696409944,-0.01798513800424628,20,indicator_oppose,bull
avax,E1,2026-05-06 00:00:00+00:00,2026-05-16 00:00:00+00:00,9.62,9.29,-116.24035649266872,-0.03530353430353428,10,sl_atr_trail,bull
avax,E1,2026-06-16 00:00:00+00:00,2026-06-19 00:00:00+00:00,6.88,5.89,-437.24317228615075,-0.14489534883720934,3,sl_atr_trail,bear
avax,E1,2026-06-20 00:00:00+00:00,2026-07-23 00:00:00+00:00,6.24,6.27,9.335691612157271,0.0038076923076922906,33,sl_atr_trail,bear
avax,E1,2026-07-25 00:00:00+00:00,2026-07-30 00:00:00+00:00,6.77,6.46,-109.39870466526058,-0.04679025110782864,5,eod_flatten,bull
avax,E2,2025-06-28 00:00:00+00:00,2025-07-17 00:00:00+00:00,17.99,23.93,3125.6790134797125,0.32918343524180116,19,tp_2r,bear
avax,E2,2025-10-26 00:00:00+00:00,2025-11-03 00:00:00+00:00,20.83,16.64,-2423.179463356828,-0.20215218434949578,8,sl_atr_trail,bear
avax,E2,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,17.74,15.12,-1351.2595152269992,-0.14868883878241257,7,sl_atr_trail,bear
avax,E2,2025-11-25 00:00:00+00:00,2025-12-01 00:00:00+00:00,14.17,12.76,-738.8218931414071,-0.10050599858856746,6,sl_atr_trail,bear
avax,E2,2025-12-02 00:00:00+00:00,2025-12-14 00:00:00+00:00,13.63,12.88,-351.9694143598573,-0.056025678650036714,12,sl_atr_trail,bear
avax,E2,2025-12-22 00:00:00+00:00,2026-01-18 00:00:00+00:00,12.41,12.96,244.06550856110957,0.04331909750201446,27,sl_atr_trail,bear
avax,E2,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.14,8.37,-476.0129155733655,-0.08524507658643343,10,sl_atr_trail,bear
avax,E2,2026-02-25 00:00:00+00:00,2026-03-21 00:00:00+00:00,9.51,9.2,-163.05038701281575,-0.03359726603575186,24,sl_atr_trail,bear
avax,E2,2026-04-20 00:00:00+00:00,2026-05-16 00:00:00+00:00,9.28,9.29,0.3456996409743611,7.758620689657467e-05,26,sl_atr_trail,flat
avax,E2,2026-06-23 00:00:00+00:00,2026-07-23 00:00:00+00:00,6.48,6.27,-141.42107092211552,-0.03340740740740755,30,sl_atr_trail,bear
avax,E2,2026-07-28 00:00:00+00:00,2026-07-30 00:00:00+00:00,6.57,6.46,-68.97226884177309,-0.017742770167427757,2,eod_flatten,flat
avax,E3,2025-10-26 00:00:00+00:00,2025-11-03 00:00:00+00:00,20.83,16.64,-1919.4855284445498,-0.20215218434949578,8,sl_atr_trail,bear
avax,E3,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,17.74,15.12,-1070.3801034439855,-0.14868883878241257,7,sl_atr_trail,bear
avax,E3,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,13.89,12.76,-479.54465359562965,-0.08235349172066242,7,sl_atr_trail,bear
avax,E3,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.14,8.37,-432.76683563549676,-0.08524507658643343,10,sl_atr_trail,bear
avax,E3,2026-06-16 00:00:00+00:00,2026-06-19 00:00:00+00:00,6.88,5.89,-639.3042269208897,-0.14489534883720934,3,sl_atr_trail,bear
avax,E3,2026-06-20 00:00:00+00:00,2026-07-23 00:00:00+00:00,6.24,6.27,13.649949243749646,0.0038076923076922906,33,sl_atr_trail,bear
avax,E4,2025-10-26 00:00:00+00:00,2025-10-28 00:00:00+00:00,20.83,19.47,-629.4443618578974,-0.06629044647143545,2,sl_fixed,bear
avax,E4,2025-11-07 00:00:00+00:00,2025-11-13 00:00:00+00:00,17.74,16.09,-791.8574686496601,-0.09401014656144302,6,sl_fixed,bear
avax,E4,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,13.89,12.76,-597.0984391876452,-0.08235349172066242,7,sl_fixed,bear
avax,E4,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.14,8.37,-538.8536816177871,-0.08524507658643343,10,sl_fixed,bear
avax,E4,2026-06-16 00:00:00+00:00,2026-06-18 00:00:00+00:00,6.88,6.31,-460.6457386429592,-0.08384883720930236,2,sl_fixed,bear
avax,E4,2026-06-20 00:00:00+00:00,2026-07-30 00:00:00+00:00,6.24,6.46,163.81059505537203,0.03425641025641013,40,eod_flatten,bear
avax,E5,2025-10-26 00:00:00+00:00,2025-11-13 00:00:00+00:00,20.83,16.09,-2170.2002427988477,-0.22855640902544405,18,sl_chandelier,bear
avax,E5,2025-11-24 00:00:00+00:00,2025-12-17 00:00:00+00:00,13.89,11.86,-1024.2775480459459,-0.1471483081353493,23,sl_chandelier,bear
avax,E5,2026-02-13 00:00:00+00:00,2026-03-27 00:00:00+00:00,9.14,8.78,-227.81322794589786,-0.04038730853391703,42,sl_chandelier,bear
avax,E5,2026-06-16 00:00:00+00:00,2026-07-30 00:00:00+00:00,6.88,6.46,-319.0721638637246,-0.062046511627906975,44,eod_flatten,bear
avax,E7,2025-06-05 00:00:00+00:00,2025-06-09 00:00:00+00:00,18.76,21.96,1610.1635986140711,0.16957569296375252,4,tp_bb_mid,bear
avax,E7,2025-10-10 00:00:00+00:00,2025-10-21 00:00:00+00:00,20.75,19.55,-620.5885229828884,-0.05883132530120483,11,sl_fixed,bear
avax,E7,2025-11-03 00:00:00+00:00,2025-11-14 00:00:00+00:00,16.64,15.12,-871.0273313533071,-0.09234615384615397,11,sl_fixed,bear
avax,E7,2025-12-17 00:00:00+00:00,2025-12-27 00:00:00+00:00,11.86,12.69,561.104277340217,0.0689831365935919,10,tp_bb_mid,bear
avax,E7,2026-02-05 00:00:00+00:00,2026-02-25 00:00:00+00:00,8.3,9.51,1195.8721336471008,0.14478313253012043,20,tp_bb_mid,bear
avax,E7,2026-06-02 00:00:00+00:00,2026-06-04 00:00:00+00:00,8.17,7.69,-536.6701426470105,-0.05975152998776001,2,sl_fixed,bear
avax,E7,2026-06-04 00:00:00+00:00,2026-06-05 00:00:00+00:00,7.69,6.73,-1009.6289680814358,-0.1258374512353706,1,sl_fixed,bear
avax,E7,2026-06-05 00:00:00+00:00,2026-06-10 00:00:00+00:00,6.73,6.38,-353.2274008607979,-0.0530059435364042,5,sl_fixed,bear
avax,E8,2025-06-28 00:00:00+00:00,2025-07-15 00:00:00+00:00,17.99,22.51,2376.19291008894,0.2502506948304616,17,indicator_oppose,bear
avax,E8,2025-10-26 00:00:00+00:00,2025-11-03 00:00:00+00:00,20.83,16.64,-2279.388621820402,-0.20215218434949578,8,sl_atr_trail,bear
avax,E8,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,17.74,15.12,-1271.076125689919,-0.14868883878241257,7,sl_atr_trail,bear
avax,E8,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,13.89,12.76,-569.4591654183763,-0.08235349172066242,7,sl_atr_trail,bear
avax,E8,2025-12-22 00:00:00+00:00,2026-01-18 00:00:00+00:00,12.41,12.96,261.1545522823032,0.04331909750201446,27,sl_atr_trail,bear
avax,E8,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,9.14,8.37,-509.3425145570306,-0.08524507658643343,10,sl_atr_trail,bear
avax,E8,2026-06-16 00:00:00+00:00,2026-06-19 00:00:00+00:00,6.88,5.89,-752.4255457991842,-0.14489534883720934,3,sl_atr_trail,bear
avax,E8,2026-06-20 00:00:00+00:00,2026-07-23 00:00:00+00:00,6.24,6.27,16.065231664940036,0.0038076923076922906,33,sl_atr_trail,bear
